meter_name,read_at,unit,value
Submeter - UBI: Building NP - Solar generated - Device 1814,29/05/2021 00:00:00 +1000,kWh,47.1
Submeter - UBI: Building NP - Solar generated - Device 1814,30/05/2021 00:00:00 +1000,kWh,84.0
Submeter - UBI: Building NP - Solar generated - Device 1814,31/05/2021 00:00:00 +1000,kWh,80.9
Submeter - UBI: Building NP - Solar generated - Device 1814,01/06/2021 00:00:00 +1000,kWh,47.9
Submeter - UBI: Building NP - Solar generated - Device 1814,02/06/2021 00:00:00 +1000,kWh,75.2
Submeter - UBI: Building NP - Solar generated - Device 1814,03/06/2021 00:00:00 +1000,kWh,75.6
Submeter - UBI: Building NP - Solar generated - Device 1814,04/06/2021 00:00:00 +1000,kWh,55.8
Submeter - UBI: Building NP - Solar generated - Device 1814,05/06/2021 00:00:00 +1000,kWh,52.3
Submeter - UBI: Building NP - Solar generated - Device 1814,06/06/2021 00:00:00 +1000,kWh,57.0
Submeter - UBI: Building NP - Solar generated - Device 1814,07/06/2021 00:00:00 +1000,kWh,53.2
Submeter - UBI: Building NP - Solar generated - Device 1814,08/06/2021 00:00:00 +1000,kWh,47.5
Submeter - UBI: Building NP - Solar generated - Device 1814,09/06/2021 00:00:00 +1000,kWh,27.9
Submeter - UBI: Building NP - Solar generated - Device 1814,10/06/2021 00:00:00 +1000,kWh,17.0
Submeter - UBI: Building NP - Solar generated - Device 1814,11/06/2021 00:00:00 +1000,kWh,53.7
Submeter - UBI: Building NP - Solar generated - Device 1814,12/06/2021 00:00:00 +1000,kWh,63.4
Submeter - UBI: Building NP - Solar generated - Device 1814,13/06/2021 00:00:00 +1000,kWh,57.0
Submeter - UBI: Building NP - Solar generated - Device 1814,14/06/2021 00:00:00 +1000,kWh,49.4
Submeter - UBI: Building NP - Solar generated - Device 1814,15/06/2021 00:00:00 +1000,kWh,44.9
Submeter - UBI: Building NP - Solar generated - Device 1814,16/06/2021 00:00:00 +1000,kWh,43.2
Submeter - UBI: Building NP - Solar generated - Device 1814,17/06/2021 00:00:00 +1000,kWh,30.9
Submeter - UBI: Building NP - Solar generated - Device 1814,18/06/2021 00:00:00 +1000,kWh,45.0
Submeter - UBI: Building NP - Solar generated - Device 1814,19/06/2021 00:00:00 +1000,kWh,62.4
Submeter - UBI: Building NP - Solar generated - Device 1814,20/06/2021 00:00:00 +1000,kWh,45.8
Submeter - UBI: Building NP - Solar generated - Device 1814,21/06/2021 00:00:00 +1000,kWh,76.9
Submeter - UBI: Building NP - Solar generated - Device 1814,22/06/2021 00:00:00 +1000,kWh,52.6
Submeter - UBI: Building NP - Solar generated - Device 1814,23/06/2021 00:00:00 +1000,kWh,26.1
Submeter - UBI: Building NP - Solar generated - Device 1814,24/06/2021 00:00:00 +1000,kWh,48.2
Submeter - UBI: Building NP - Solar generated - Device 1814,25/06/2021 00:00:00 +1000,kWh,48.3
Submeter - UBI: Building NP - Solar generated - Device 1814,26/06/2021 00:00:00 +1000,kWh,47.1
Submeter - UBI: Building NP - Solar generated - Device 1814,27/06/2021 00:00:00 +1000,kWh,63.1
Submeter - UBI: Building NP - Solar generated - Device 1814,28/06/2021 00:00:00 +1000,kWh,76.7
Submeter - UBI: Building NP - Solar generated - Device 1814,29/06/2021 00:00:00 +1000,kWh,72.9
Submeter - UBI: Building NP - Solar generated - Device 1814,30/06/2021 00:00:00 +1000,kWh,73.0
Submeter - UBI: Building NP - Solar generated - Device 1814,01/07/2021 00:00:00 +1000,kWh,54.9
Submeter - UBI: Building NP - Solar generated - Device 1814,02/07/2021 00:00:00 +1000,kWh,61.0
Submeter - UBI: Building NP - Solar generated - Device 1814,03/07/2021 00:00:00 +1000,kWh,0.0
Submeter - UBI: Building NP - Solar generated - Device 1814,04/07/2021 00:00:00 +1000,kWh,61.8
Submeter - UBI: Building NP - Solar generated - Device 1814,05/07/2021 00:00:00 +1000,kWh,53.5
Submeter - UBI: Building NP - Solar generated - Device 1814,06/07/2021 00:00:00 +1000,kWh,60.8
Submeter - UBI: Building NP - Solar generated - Device 1814,07/07/2021 00:00:00 +1000,kWh,57.1
Submeter - UBI: Building NP - Solar generated - Device 1814,08/07/2021 00:00:00 +1000,kWh,75.5
Submeter - UBI: Building NP - Solar generated - Device 1814,09/07/2021 00:00:00 +1000,kWh,60.1
Submeter - UBI: Building NP - Solar generated - Device 1814,10/07/2021 00:00:00 +1000,kWh,77.7
Submeter - UBI: Building NP - Solar generated - Device 1814,11/07/2021 00:00:00 +1000,kWh,55.1
Submeter - UBI: Building NP - Solar generated - Device 1814,12/07/2021 00:00:00 +1000,kWh,63.7
Submeter - UBI: Building NP - Solar generated - Device 1814,13/07/2021 00:00:00 +1000,kWh,48.5
Submeter - UBI: Building NP - Solar generated - Device 1814,14/07/2021 00:00:00 +1000,kWh,37.8
Submeter - UBI: Building NP - Solar generated - Device 1814,15/07/2021 00:00:00 +1000,kWh,80.0
Submeter - UBI: Building NP - Solar generated - Device 1814,16/07/2021 00:00:00 +1000,kWh,57.1
Submeter - UBI: Building NP - Solar generated - Device 1814,17/07/2021 00:00:00 +1000,kWh,63.0
Submeter - UBI: Building NP - Solar generated - Device 1814,18/07/2021 00:00:00 +1000,kWh,74.0
Submeter - UBI: Building NP - Solar generated - Device 1814,19/07/2021 00:00:00 +1000,kWh,63.3
Submeter - UBI: Building NP - Solar generated - Device 1814,20/07/2021 00:00:00 +1000,kWh,35.4
Submeter - UBI: Building NP - Solar generated - Device 1814,21/07/2021 00:00:00 +1000,kWh,69.2
Submeter - UBI: Building NP - Solar generated - Device 1814,22/07/2021 00:00:00 +1000,kWh,50.9
Submeter - UBI: Building NP - Solar generated - Device 1814,23/07/2021 00:00:00 +1000,kWh,43.6
Submeter - UBI: Building NP - Solar generated - Device 1814,24/07/2021 00:00:00 +1000,kWh,66.8
Submeter - UBI: Building NP - Solar generated - Device 1814,25/07/2021 00:00:00 +1000,kWh,64.3
Submeter - UBI: Building NP - Solar generated - Device 1814,26/07/2021 00:00:00 +1000,kWh,28.7
Submeter - UBI: Building NP - Solar generated - Device 1814,27/07/2021 00:00:00 +1000,kWh,60.9
Submeter - UBI: Building NP - Solar generated - Device 1814,28/07/2021 00:00:00 +1000,kWh,54.3
Submeter - UBI: Building NP - Solar generated - Device 1814,29/07/2021 00:00:00 +1000,kWh,85.4
Submeter - UBI: Building NP - Solar generated - Device 1814,30/07/2021 00:00:00 +1000,kWh,49.4
Submeter - UBI: Building NP - Solar generated - Device 1814,31/07/2021 00:00:00 +1000,kWh,60.8
Submeter - UBI: Building NP - Solar generated - Device 1814,01/08/2021 00:00:00 +1000,kWh,93.6
Submeter - UBI: Building NP - Solar generated - Device 1814,02/08/2021 00:00:00 +1000,kWh,85.0
Submeter - UBI: Building NP - Solar generated - Device 1814,03/08/2021 00:00:00 +1000,kWh,77.9
Submeter - UBI: Building NP - Solar generated - Device 1814,04/08/2021 00:00:00 +1000,kWh,82.8
Submeter - UBI: Building NP - Solar generated - Device 1814,05/08/2021 00:00:00 +1000,kWh,76.8
Submeter - UBI: Building NP - Solar generated - Device 1814,06/08/2021 00:00:00 +1000,kWh,62.6
Submeter - UBI: Building NP - Solar generated - Device 1814,07/08/2021 00:00:00 +1000,kWh,83.0
Submeter - UBI: Building NP - Solar generated - Device 1814,08/08/2021 00:00:00 +1000,kWh,79.2
Submeter - UBI: Building NP - Solar generated - Device 1814,09/08/2021 00:00:00 +1000,kWh,48.9
Submeter - UBI: Building NP - Solar generated - Device 1814,10/08/2021 00:00:00 +1000,kWh,78.4
Submeter - UBI: Building NP - Solar generated - Device 1814,11/08/2021 00:00:00 +1000,kWh,24.2
Submeter - UBI: Building NP - Solar generated - Device 1814,12/08/2021 00:00:00 +1000,kWh,84.4
Submeter - UBI: Building NP - Solar generated - Device 1814,13/08/2021 00:00:00 +1000,kWh,96.9
Submeter - UBI: Building NP - Solar generated - Device 1814,14/08/2021 00:00:00 +1000,kWh,73.3
Submeter - UBI: Building NP - Solar generated - Device 1814,15/08/2021 00:00:00 +1000,kWh,107.8
Submeter - UBI: Building NP - Solar generated - Device 1814,16/08/2021 00:00:00 +1000,kWh,91.0
Submeter - UBI: Building NP - Solar generated - Device 1814,17/08/2021 00:00:00 +1000,kWh,67.0
Submeter - UBI: Building NP - Solar generated - Device 1814,18/08/2021 00:00:00 +1000,kWh,84.7
Submeter - UBI: Building NP - Solar generated - Device 1814,19/08/2021 00:00:00 +1000,kWh,110.2
Submeter - UBI: Building NP - Solar generated - Device 1814,20/08/2021 00:00:00 +1000,kWh,83.1
Submeter - UBI: Building NP - Solar generated - Device 1814,21/08/2021 00:00:00 +1000,kWh,98.3
Submeter - UBI: Building NP - Solar generated - Device 1814,22/08/2021 00:00:00 +1000,kWh,119.4
Submeter - UBI: Building NP - Solar generated - Device 1814,23/08/2021 00:00:00 +1000,kWh,86.5
Submeter - UBI: Building NP - Solar generated - Device 1814,24/08/2021 00:00:00 +1000,kWh,117.5
Submeter - UBI: Building NP - Solar generated - Device 1814,25/08/2021 00:00:00 +1000,kWh,89.5
Submeter - UBI: Building NP - Solar generated - Device 1814,26/08/2021 00:00:00 +1000,kWh,50.8
Submeter - UBI: Building NP - Solar generated - Device 1814,27/08/2021 00:00:00 +1000,kWh,72.5
Submeter - UBI: Building NP - Solar generated - Device 1814,28/08/2021 00:00:00 +1000,kWh,122.3
Submeter - UBI: Building NP - Solar generated - Device 1814,29/08/2021 00:00:00 +1000,kWh,101.7
Submeter - UBI: Building NP - Solar generated - Device 1814,30/08/2021 00:00:00 +1000,kWh,120.7
Submeter - UBI: Building NP - Solar generated - Device 1814,31/08/2021 00:00:00 +1000,kWh,65.6
Submeter - UBI: Building NP - Solar generated - Device 1814,01/09/2021 00:00:00 +1000,kWh,128.0
Submeter - UBI: Building NP - Solar generated - Device 1814,02/09/2021 00:00:00 +1000,kWh,130.7
Submeter - UBI: Building NP - Solar generated - Device 1814,03/09/2021 00:00:00 +1000,kWh,14.9
Submeter - UBI: Building NP - Solar generated - Device 1814,04/09/2021 00:00:00 +1000,kWh,103.3
Submeter - UBI: Building NP - Solar generated - Device 1814,05/09/2021 00:00:00 +1000,kWh,93.7
Submeter - UBI: Building NP - Solar generated - Device 1814,06/09/2021 00:00:00 +1000,kWh,129.5
Submeter - UBI: Building NP - Solar generated - Device 1814,07/09/2021 00:00:00 +1000,kWh,99.0
Submeter - UBI: Building NP - Solar generated - Device 1814,08/09/2021 00:00:00 +1000,kWh,150.4
Submeter - UBI: Building NP - Solar generated - Device 1814,09/09/2021 00:00:00 +1000,kWh,138.6
Submeter - UBI: Building NP - Solar generated - Device 1814,10/09/2021 00:00:00 +1000,kWh,90.6
Submeter - UBI: Building NP - Solar generated - Device 1814,11/09/2021 00:00:00 +1000,kWh,61.2
Submeter - UBI: Building NP - Solar generated - Device 1814,12/09/2021 00:00:00 +1000,kWh,134.9
Submeter - UBI: Building NP - Solar generated - Device 1814,13/09/2021 00:00:00 +1000,kWh,121.4
Submeter - UBI: Building NP - Solar generated - Device 1816,01/04/2020 00:00:00 +1100,,
Submeter - UBI: Building NP - Solar generated - Device 1816,02/04/2020 00:00:00 +1100,,
Submeter - UBI: Building NP - Solar generated - Device 1816,03/04/2020 00:00:00 +1100,,
Submeter - UBI: Building NP - Solar generated - Device 1816,04/04/2020 00:00:00 +1100,,
Submeter - UBI: Building NP - Solar generated - Device 1816,05/04/2020 00:00:00 +1100,,
Submeter - UBI: Building NP - Solar generated - Device 1816,06/04/2020 00:00:00 +1000,,
Submeter - UBI: Building NP - Solar generated - Device 1816,07/04/2020 00:00:00 +1000,,
Submeter - UBI: Building NP - Solar generated - Device 1816,08/04/2020 00:00:00 +1000,,
Submeter - UBI: Building NP - Solar generated - Device 1816,09/04/2020 00:00:00 +1000,kWh,100.2
Submeter - UBI: Building NP - Solar generated - Device 1816,10/04/2020 00:00:00 +1000,kWh,0.1
Submeter - UBI: Building NP - Solar generated - Device 1816,11/04/2020 00:00:00 +1000,kWh,209.6
Submeter - UBI: Building NP - Solar generated - Device 1816,12/04/2020 00:00:00 +1000,kWh,55.7
Submeter - UBI: Building NP - Solar generated - Device 1816,13/04/2020 00:00:00 +1000,kWh,0.3
Submeter - UBI: Building NP - Solar generated - Device 1816,14/04/2020 00:00:00 +1000,kWh,160.3
Submeter - UBI: Building NP - Solar generated - Device 1816,15/04/2020 00:00:00 +1000,kWh,107.1
Submeter - UBI: Building NP - Solar generated - Device 1816,16/04/2020 00:00:00 +1000,kWh,96.8
Submeter - UBI: Building NP - Solar generated - Device 1816,17/04/2020 00:00:00 +1000,kWh,88.5
Submeter - UBI: Building NP - Solar generated - Device 1816,18/04/2020 00:00:00 +1000,kWh,69.1
Submeter - UBI: Building NP - Solar generated - Device 1816,19/04/2020 00:00:00 +1000,kWh,123.3
Submeter - UBI: Building NP - Solar generated - Device 1816,20/04/2020 00:00:00 +1000,kWh,100.9
Submeter - UBI: Building NP - Solar generated - Device 1816,21/04/2020 00:00:00 +1000,kWh,108.5
Submeter - UBI: Building NP - Solar generated - Device 1816,22/04/2020 00:00:00 +1000,kWh,70.8
Submeter - UBI: Building NP - Solar generated - Device 1816,23/04/2020 00:00:00 +1000,kWh,64.3
Submeter - UBI: Building NP - Solar generated - Device 1816,24/04/2020 00:00:00 +1000,kWh,130.3
Submeter - UBI: Building NP - Solar generated - Device 1816,25/04/2020 00:00:00 +1000,kWh,81.3
Submeter - UBI: Building NP - Solar generated - Device 1816,26/04/2020 00:00:00 +1000,kWh,88.0
Submeter - UBI: Building NP - Solar generated - Device 1816,27/04/2020 00:00:00 +1000,kWh,92.0
Submeter - UBI: Building NP - Solar generated - Device 1816,28/04/2020 00:00:00 +1000,kWh,96.9
Submeter - UBI: Building NP - Solar generated - Device 1816,29/04/2020 00:00:00 +1000,kWh,22.8
Submeter - UBI: Building NP - Solar generated - Device 1816,30/04/2020 00:00:00 +1000,kWh,82.6
Submeter - UBI: Building NP - Solar generated - Device 1816,01/05/2020 00:00:00 +1000,kWh,88.6
Submeter - UBI: Building NP - Solar generated - Device 1816,02/05/2020 00:00:00 +1000,kWh,93.4
Submeter - UBI: Building NP - Solar generated - Device 1816,03/05/2020 00:00:00 +1000,kWh,58.0
Submeter - UBI: Building NP - Solar generated - Device 1816,04/05/2020 00:00:00 +1000,kWh,61.7
Submeter - UBI: Building NP - Solar generated - Device 1816,05/05/2020 00:00:00 +1000,kWh,121.9
Submeter - UBI: Building NP - Solar generated - Device 1816,06/05/2020 00:00:00 +1000,kWh,86.7
Submeter - UBI: Building NP - Solar generated - Device 1816,07/05/2020 00:00:00 +1000,kWh,47.9
Submeter - UBI: Building NP - Solar generated - Device 1816,08/05/2020 00:00:00 +1000,kWh,80.3
Submeter - UBI: Building NP - Solar generated - Device 1816,09/05/2020 00:00:00 +1000,kWh,65.7
Submeter - UBI: Building NP - Solar generated - Device 1816,10/05/2020 00:00:00 +1000,kWh,86.4
Submeter - UBI: Building NP - Solar generated - Device 1816,11/05/2020 00:00:00 +1000,kWh,92.6
Submeter - UBI: Building NP - Solar generated - Device 1816,12/05/2020 00:00:00 +1000,kWh,80.8
Submeter - UBI: Building NP - Solar generated - Device 1816,13/05/2020 00:00:00 +1000,kWh,85.6
Submeter - UBI: Building NP - Solar generated - Device 1816,14/05/2020 00:00:00 +1000,kWh,84.3
Submeter - UBI: Building NP - Solar generated - Device 1816,15/05/2020 00:00:00 +1000,kWh,94.8
Submeter - UBI: Building NP - Solar generated - Device 1816,16/05/2020 00:00:00 +1000,kWh,111.2
Submeter - UBI: Building NP - Solar generated - Device 1816,17/05/2020 00:00:00 +1000,kWh,108.7
Submeter - UBI: Building NP - Solar generated - Device 1816,18/05/2020 00:00:00 +1000,kWh,104.8
Submeter - UBI: Building NP - Solar generated - Device 1816,19/05/2020 00:00:00 +1000,kWh,38.0
Submeter - UBI: Building NP - Solar generated - Device 1816,20/05/2020 00:00:00 +1000,kWh,108.2
Submeter - UBI: Building NP - Solar generated - Device 1816,21/05/2020 00:00:00 +1000,kWh,84.9
Submeter - UBI: Building NP - Solar generated - Device 1816,22/05/2020 00:00:00 +1000,kWh,50.9
Submeter - UBI: Building NP - Solar generated - Device 1816,23/05/2020 00:00:00 +1000,kWh,55.2
Submeter - UBI: Building NP - Solar generated - Device 1816,24/05/2020 00:00:00 +1000,kWh,61.8
Submeter - UBI: Building NP - Solar generated - Device 1816,25/05/2020 00:00:00 +1000,kWh,102.5
Submeter - UBI: Building NP - Solar generated - Device 1816,26/05/2020 00:00:00 +1000,kWh,78.0
Submeter - UBI: Building NP - Solar generated - Device 1816,27/05/2020 00:00:00 +1000,kWh,85.5
Submeter - UBI: Building NP - Solar generated - Device 1816,28/05/2020 00:00:00 +1000,kWh,62.3
Submeter - UBI: Building NP - Solar generated - Device 1816,29/05/2020 00:00:00 +1000,kWh,92.1
Submeter - UBI: Building NP - Solar generated - Device 1816,30/05/2020 00:00:00 +1000,kWh,89.4
Submeter - UBI: Building NP - Solar generated - Device 1816,31/05/2020 00:00:00 +1000,kWh,69.2
Submeter - UBI: Building NP - Solar generated - Device 1816,01/06/2020 00:00:00 +1000,kWh,52.4
Submeter - UBI: Building NP - Solar generated - Device 1816,02/06/2020 00:00:00 +1000,kWh,58.1
Submeter - UBI: Building NP - Solar generated - Device 1816,03/06/2020 00:00:00 +1000,kWh,61.1
Submeter - UBI: Building NP - Solar generated - Device 1816,04/06/2020 00:00:00 +1000,kWh,91.1
Submeter - UBI: Building NP - Solar generated - Device 1816,05/06/2020 00:00:00 +1000,kWh,93.1
Submeter - UBI: Building NP - Solar generated - Device 1816,06/06/2020 00:00:00 +1000,kWh,27.4
Submeter - UBI: Building NP - Solar generated - Device 1816,07/06/2020 00:00:00 +1000,kWh,50.6
Submeter - UBI: Building NP - Solar generated - Device 1816,08/06/2020 00:00:00 +1000,kWh,61.5
Submeter - UBI: Building NP - Solar generated - Device 1816,09/06/2020 00:00:00 +1000,kWh,93.5
Submeter - UBI: Building NP - Solar generated - Device 1816,10/06/2020 00:00:00 +1000,kWh,95.8
Submeter - UBI: Building NP - Solar generated - Device 1816,11/06/2020 00:00:00 +1000,kWh,81.9
Submeter - UBI: Building NP - Solar generated - Device 1816,12/06/2020 00:00:00 +1000,kWh,89.0
Submeter - UBI: Building NP - Solar generated - Device 1816,13/06/2020 00:00:00 +1000,kWh,4.7
Submeter - UBI: Building NP - Solar generated - Device 1816,14/06/2020 00:00:00 +1000,kWh,50.0
Submeter - UBI: Building NP - Solar generated - Device 1816,15/06/2020 00:00:00 +1000,kWh,52.5
Submeter - UBI: Building NP - Solar generated - Device 1816,16/06/2020 00:00:00 +1000,kWh,42.1
Submeter - UBI: Building NP - Solar generated - Device 1816,17/06/2020 00:00:00 +1000,kWh,60.1
Submeter - UBI: Building NP - Solar generated - Device 1816,18/06/2020 00:00:00 +1000,kWh,82.2
Submeter - UBI: Building NP - Solar generated - Device 1816,19/06/2020 00:00:00 +1000,kWh,64.4
Submeter - UBI: Building NP - Solar generated - Device 1816,20/06/2020 00:00:00 +1000,kWh,77.3
Submeter - UBI: Building NP - Solar generated - Device 1816,21/06/2020 00:00:00 +1000,kWh,41.9
Submeter - UBI: Building NP - Solar generated - Device 1816,22/06/2020 00:00:00 +1000,kWh,48.1
Submeter - UBI: Building NP - Solar generated - Device 1816,23/06/2020 00:00:00 +1000,kWh,80.8
Submeter - UBI: Building NP - Solar generated - Device 1816,24/06/2020 00:00:00 +1000,kWh,35.7
Submeter - UBI: Building NP - Solar generated - Device 1816,25/06/2020 00:00:00 +1000,kWh,55.6
Submeter - UBI: Building NP - Solar generated - Device 1816,26/06/2020 00:00:00 +1000,kWh,89.7
Submeter - UBI: Building NP - Solar generated - Device 1816,27/06/2020 00:00:00 +1000,kWh,74.4
Submeter - UBI: Building NP - Solar generated - Device 1816,28/06/2020 00:00:00 +1000,kWh,92.0
Submeter - UBI: Building NP - Solar generated - Device 1816,29/06/2020 00:00:00 +1000,kWh,92.0
